时间, 账本, 类型, 一级分类, 二级分类, 金额, 账户, 报销, 备注
2025/02/25 19:29:49,日常账本,支出,其它,,-30.0,微信钱包,,水卡
2025/02/25 09:43:59,日常账本,支出,餐饮,,-5.0,微信钱包,,宫廷香酥牛肉饼
2025/02/25 08:12:45,日常账本,收入,其他,,0.2,支付宝,,碰一下支付现金奖励
2025/02/25 07:11:03,日常账本,支出,投入,,-10.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/24 23:50:10,日常账本,收入,咸鱼收入,,1.75,支付宝,,Go开发工程师全套资料，项目源码+视频教程，入门到高级全覆盖
2025/02/24 18:02:22,日常账本,收入,咸鱼收入,,1.75,支付宝,,尚硅谷java2024北京班线下完结课程(完结无密)
2025/02/24 16:17:26,日常账本,支出,餐饮,,-226.0,微信钱包,,欧莱雅小白瓶
2025/02/24 09:24:10,日常账本,支出,餐饮,,-5.0,微信钱包,,宫廷香酥牛肉饼
2025/02/24 09:18:27,日常账本,支出,投入,,-500.0,微信钱包,,永赢先进制造智选混合发起A(018124)
2025/02/24 08:36:32,日常账本,支出,通讯,,-100.0,微信钱包,,100元手机话费-19282977256
2025/02/24 08:34:39,日常账本,支出,通讯,,-98.0,微信钱包,,京东-手机充值订单310673601954
2025/02/24 08:31:24,日常账本,收入,其他,,0.19,支付宝,,碰一下支付现金奖励
2025/02/24 07:12:32,日常账本,支出,投入,,-10.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/23 15:50:22,日常账本,收入,咸鱼收入,,1.75,支付宝,,尚硅谷java2024北京班线下完结课程(完结无密)
2025/02/23 09:33:12,日常账本,收入,其他,,0.22,支付宝,,碰一下支付现金奖励
2025/02/23 08:01:30,日常账本,收入,红包,,5.58,微信钱包,,JIMILIMITADA的红包
2025/02/23 08:01:25,日常账本,收入,红包,,0.47,微信钱包,,JIMILIMITADA的红包
2025/02/23 08:01:21,日常账本,收入,红包,,2.74,微信钱包,,JIMILIMITADA的红包
2025/02/23 07:40:41,日常账本,支出,餐饮,,-5.5,微信钱包,,放心早餐
2025/02/22 15:02:43,日常账本,支出,交通,,-100.0,微信钱包,,长安通互联互通充值
2025/02/22 08:42:02,日常账本,收入,其他,,0.18,支付宝,,碰一下支付现金奖励
2025/02/22 08:36:41,日常账本,支出,餐饮,,-5.5,微信钱包,,放心早餐
2025/02/21 17:41:52,日常账本,收入,红包,,40.0,微信钱包,,微信红包-来自F-爸
2025/02/21 13:50:15,日常账本,支出,游戏,,-50.0,微信钱包,,500点券*1(为2**933购买)
2025/02/21 11:23:01,日常账本,收入,咸鱼收入,,1.75,支付宝,,Go开发工程师全套资料，项目源码+视频教程，入门到高级全覆盖
2025/02/21 11:02:36,日常账本,收入,咸鱼收入,,2.85,支付宝,,#Vue+Go企业级微服务网关项目学习资料大揭秘
2025/02/21 08:04:57,日常账本,收入,其他,,0.19,支付宝,,碰一下支付现金奖励
2025/02/21 07:10:36,日常账本,支出,投入,,-10.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/20 23:58:01,日常账本,收入,零钱通,,1.86,微信钱包,,
2025/02/20 17:17:30,日常账本,支出,零食,,-71.0,微信钱包,,徐强华
2025/02/20 07:37:02,日常账本,支出,投入,,-10.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/19 17:57:45,日常账本,支出,其它,,-0.11,微信钱包,,心之易
2025/02/19 08:05:40,日常账本,收入,其他,,0.17,支付宝,,碰一下支付现金奖励
2025/02/19 07:07:39,日常账本,支出,投入,,-100.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/19 07:06:31,日常账本,支出,投入,,-10.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/18 21:29:31,日常账本,支出,其它,,-0.11,微信钱包,,订单号:[eb2cd3879c894f7f9f420ef1787cd566]
2025/02/18 21:25:01,日常账本,支出,其它,,-0.11,微信钱包,,订单号:[da50ffce27b042c1878b1e7ffba24ecc]
2025/02/18 17:59:32,日常账本,支出,其它,,-0.11,微信钱包,,订单号:[b1f718b3b75f44668f8d20239c7e00d9]
2025/02/18 16:01:33,日常账本,支出,其它,,-0.11,微信钱包,,订单号:[1393a24a20fb4c57a3570387311f90e4]
2025/02/18 11:02:18,日常账本,收入,咸鱼收入,,2.79,支付宝,,【GO语言实战项目】
2025/02/18 07:31:15,日常账本,支出,投入,,-10.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/17 23:47:31,日常账本,收入,咸鱼收入,,1.75,支付宝,,Go开发工程师全套资料，项目源码+视频教程，入门到高级全覆盖
2025/02/17 17:49:17,日常账本,支出,其它,,-0.11,微信钱包,,测试
2025/02/17 17:33:34,日常账本,收入,其他,,0.2,支付宝,,碰一下支付现金奖励
2025/02/17 15:00:36,日常账本,支出,其它,,-0.11,微信钱包,,订单号:[5c8268098cba41f68eefc9e09945b36a]
2025/02/17 14:55:56,日常账本,收入,其他,,0.18,支付宝,,碰一下支付现金奖励
2025/02/17 10:20:58,日常账本,支出,游戏,,-6.0,微信钱包,,60点券*1(为2**933购买)
2025/02/17 08:10:55,日常账本,收入,其他,,0.66,支付宝,,碰一下支付现金奖励
2025/02/17 07:41:45,日常账本,支出,投入,,-10.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/16 14:27:05,日常账本,支出,其它,,-1.0,微信钱包,,微信转账
2025/02/16 14:26:44,日常账本,收入,其他,,1.0,支付宝,,支付宝商家服务-收款记录
2025/02/16 14:25:48,日常账本,收入,其他,,2.0,支付宝,,支付宝商家服务-收款记录
2025/02/16 14:24:48,日常账本,收入,其他,,0.58,支付宝,,碰一下支付现金奖励
2025/02/16 07:36:53,日常账本,支出,餐饮,,-5.5,微信钱包,,鸡蛋煎饼
2025/02/16 07:31:51,日常账本,收入,其他,,2.0,支付宝,,支付宝商家服务-收款记录
2025/02/15 22:29:17,日常账本,收入,咸鱼收入,,1.75,支付宝,,尚硅谷java2024北京班线下完结课程(完结无密)
2025/02/15 18:02:09,日常账本,收入,其他,,0.57,支付宝,,碰一下支付现金奖励
2025/02/15 17:42:27,日常账本,收入,其他,,0.66,支付宝,,碰一下支付现金奖励
2025/02/15 17:39:18,日常账本,支出,交通,共享单车,-2.8,微信钱包,,先乘后付
2025/02/15 16:37:01,日常账本,支出,游戏,,-6.0,微信钱包,,深圳市腾讯计算机系统有限公司
2025/02/15 14:41:28,日常账本,收入,咸鱼收入,,1.75,支付宝,,尚硅谷java2024北京班线下完结课程(完结无密)
2025/02/15 13:27:55,日常账本,收入,咸鱼收入,,1.75,支付宝,,Go开发工程师全套资料，项目源码+视频教程，入门到高级全覆盖
2025/02/15 11:28:23,日常账本,支出,餐饮,,-7.0,微信钱包,,后海王刚肉丸胡辣汤咸宁中路店
2025/02/14 20:17:12,日常账本,收入,其他,,0.56,支付宝,,碰一下支付现金奖励
2025/02/14 18:53:53,日常账本,支出,其它,,-1.0,微信钱包,,不听不听我不听的红包
2025/02/14 18:45:19,日常账本,收入,其他,,3.0,支付宝,,支付宝商家服务-收款记录
2025/02/14 18:44:59,日常账本,收入,其他,,1.0,支付宝,,支付宝商家服务-收款记录
2025/02/14 12:03:30,日常账本,支出,其它,,-8.0,微信钱包,,寄快递
2025/02/14 09:54:56,日常账本,支出,餐饮,,-5.0,微信钱包,,顺其自然
2025/02/14 09:41:41,日常账本,收入,咸鱼收入,,2.85,支付宝,,#Vue+Go企业级微服务网关项目学习资料大揭秘
2025/02/14 09:17:49,日常账本,收入,红包,,30.0,微信钱包,,F-爸的红包
2025/02/14 07:26:18,日常账本,支出,投入,,-10.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/13 20:02:02,日常账本,收入,其他,,0.17,支付宝,,碰一下支付现金奖励
2025/02/13 17:22:56,日常账本,收入,咸鱼收入,,2.79,支付宝,,【GO语言实战项目】
2025/02/13 09:37:38,日常账本,支出,餐饮,,-10.0,微信钱包,,宫廷香酥牛肉饼
2025/02/13 09:20:51,日常账本,收入,火影租号,,2.0,微信钱包,,
2025/02/13 08:53:42,日常账本,收入,其他,,0.2,支付宝,,碰一下支付现金奖励
2025/02/13 07:26:04,日常账本,支出,投入,,-10.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/12 11:15:55,日常账本,收入,红包,,2.06,微信钱包,,F-小舅的红包
2025/02/12 10:52:45,日常账本,收入,红包,,0.47,微信钱包,,JIMILIMITADA的红包
2025/02/12 09:44:38,日常账本,支出,餐饮,,-10.0,微信钱包,,宫廷香酥牛肉饼
2025/02/12 08:43:14,日常账本,收入,其他,,0.22,支付宝,,碰一下支付现金奖励
2025/02/12 07:22:50,日常账本,支出,投入,,-10.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/12 07:05:31,日常账本,支出,投入,,-100.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/11 22:40:38,日常账本,收入,咸鱼收入,,1.3,支付宝,,【超值】黑马程序员大数据直播课-狂野大数据学习资料，全套
2025/02/11 21:51:53,日常账本,支出,投入,,-100.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/11 09:48:18,日常账本,收入,红包,,30.0,微信钱包,,F-爸的红包
2025/02/11 09:44:40,日常账本,支出,餐饮,,-10.0,微信钱包,,宫廷香酥牛肉饼
2025/02/11 07:11:13,日常账本,支出,投入,,-10.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/10 18:19:24,日常账本,收入,咸鱼收入,,2.79,支付宝,,【GO语言实战项目】
2025/02/10 17:59:33,日常账本,收入,其他,,0.2,支付宝,,碰一下支付现金奖励
2025/02/10 11:55:38,日常账本,收入,咸鱼收入,,2.79,支付宝,,【GO语言实战项目】
2025/02/10 11:43:23,日常账本,支出,游戏,,-6.0,微信钱包,,60点券*1(为2**933购买)
2025/02/10 10:01:49,日常账本,支出,餐饮,,-3.0,微信钱包,,油条
2025/02/10 09:29:56,日常账本,支出,投入,,-50.0,中信银行,,蚂蚁财富-银华数字经济股票A-定投买入
2025/02/10 08:35:02,日常账本,收入,其他,,0.21,支付宝,,碰一下支付现金奖励
2025/02/10 07:12:09,日常账本,支出,投入,,-10.0,微信钱包,,国泰江源优势精选灵活配置混合A(005730)
2025/02/09 18:30:43,日常账本,收入,其他,,0.23,支付宝,,碰一下支付现金奖励
2025/02/09 12:59:23,日常账本,收入,红包,,0.12,微信钱包,,JIMILIMITADA的红包
2025/02/09 01:27:06,日常账本,收入,咸鱼收入,,2.66,支付宝,,Java程序员阿斌手把手教学-IM项目实战课【聊天室
2025/02/08 23:39:59,日常账本,支出,投入,,-50.0,中信银行,,蚂蚁财富-银华数字经济股票A-定投买入
2025/02/08 18:56:00,日常账本,收入,其他,,0.2,支付宝,,碰一下支付现金奖励
2025/02/08 11:47:01,日常账本,支出,投入,,-10.0,微信钱包,,定投
2025/02/08 09:57:26,日常账本,支出,餐饮,,-10.0,微信钱包,,宫廷香酥牛肉饼
2025/02/07 20:26:12,日常账本,收入,红包,,30.0,微信钱包,,买大米报销
2025/02/07 18:25:01,日常账本,收入,其他,,0.17,支付宝,,碰一下支付现金奖励
2025/02/07 15:23:21,日常账本,收入,其他,,0.2,支付宝,,碰一下支付现金奖励
2025/02/07 12:16:50,日常账本,收入,其他,,0.3,支付宝,,抖音提现
2025/02/07 09:06:29,日常账本,收入,其他,,0.22,支付宝,,碰一下支付现金奖励
2025/02/07 08:36:46,日常账本,支出,餐饮,,-5.0,微信钱包,,放心早餐
2025/02/06 20:18:40,日常账本,收入,咸鱼收入,,2.0,支付宝,,Go开发工程师全套资料，项目源码+视频教程，入门到高级全覆盖
2025/02/06 18:54:43,日常账本,收入,其他,,0.21,支付宝,,碰一下支付现金奖励
2025/02/06 16:35:58,日常账本,收入,咸鱼收入,,2.66,支付宝,,Java程序员阿斌手把手教学-IM项目实战课【聊天室
2025/02/06 14:45:51,日常账本,支出,其它,,-87.0,微信钱包,,云海意境足道（长乐新城D区店）-美团App-25020611100400001309583640971778
2025/02/06 11:42:13,日常账本,收入,咸鱼收入,,1.3,支付宝,,【超值】黑马程序员大数据直播课-狂野大数据学习资料，全套
2025/02/06 09:22:46,日常账本,收入,火影租号,,8.0,微信钱包,,微信转账
2025/02/06 07:55:10,日常账本,收入,其他,,0.19,支付宝,,碰一下支付现金奖励
2025/02/05 21:07:31,日常账本,收入,其他,,0.2,支付宝,,碰一下支付现金奖励
2025/02/05 18:08:20,日常账本,收入,咸鱼收入,,1.75,支付宝,,尚硅谷java2024北京班线下完结课程(完结无密)
2025/02/05 12:52:27,日常账本,支出,游戏,,-3.0,微信钱包,,火影忍者手游点券(为2**933购买)
2025/02/05 12:07:10,日常账本,支出,购物,,-31.5,微信钱包,,小米椒
2025/02/05 09:30:25,日常账本,收入,其他,,0.18,支付宝,,碰一下支付现金奖励
2025/02/05 08:37:44,日常账本,收入,其他,,0.23,支付宝,,碰一下支付现金奖励
2025/02/04 20:54:00,日常账本,收入,红包,,200.0,微信钱包,,F-爸的红包
2025/02/04 18:42:11,日常账本,收入,其他,,0.17,支付宝,,碰一下支付现金奖励
2025/02/04 17:34:46,日常账本,收入,其他,,0.19,支付宝,,碰一下支付现金奖励
2025/02/04 17:31:11,日常账本,收入,其他,,0.23,支付宝,,碰一下支付现金奖励
2025/02/04 15:17:37,日常账本,收入,咸鱼收入,,2.66,支付宝,,Java程序员阿斌手把手教学-IM项目实战课【聊天室
2025/02/04 12:37:39,日常账本,收入,其他,,13.14,中信银行,,网盘推广
2025/02/04 09:42:27,日常账本,收入,其他,,0.2,支付宝,,碰一下支付现金奖励
2025/02/04 09:29:19,日常账本,收入,其他,,0.17,支付宝,,碰一下支付现金奖励
2025/02/03 18:22:54,日常账本,支出,餐饮,,-73.0,微信钱包,,妖无二·和牛烧烤自助-美团App-25020311100400001309138653605778
2025/02/03 15:57:10,日常账本,收入,其他,,0.17,支付宝,,碰一下支付现金奖励
2025/02/03 13:20:40,日常账本,收入,零钱通,,1.69,微信钱包,,
2025/02/03 12:14:59,日常账本,收入,其他,,200.0,微信钱包,,
2025/02/03 11:29:39,日常账本,支出,购物,,-28.98,微信钱包,,白鞋清洗剂
2025/02/03 09:43:01,日常账本,收入,咸鱼收入,,2.0,支付宝,,尚硅谷java2024北京班线下完结课程(完结无密)
2025/02/02 22:57:20,日常账本,支出,购物,,-93.0,微信钱包,,梯子
2025/02/02 06:52:40,日常账本,支出,游戏,,-6.0,微信钱包,,火影忍者手游点券(为2**933购买)
2025/02/01 10:12:50,日常账本,支出,游戏,,-6.0,微信钱包,,火影忍者手游点券(为2**933购买)
2025/02/01 08:13:37,日常账本,收入,其他,,1.0,微信钱包,,2025新春红包雨活动
2025/02/01 08:11:55,日常账本,收入,其他,,0.3,微信钱包,,2025新春红包雨活动
2025/01/31 08:33:23,日常账本,支出,游戏,,-6.0,微信钱包,,火影忍者手游点券(为2**933购买)
2025/01/30 13:36:07,日常账本,收入,其他,,0.61,微信钱包,,bilibili福利红包提现
2025/01/29 18:23:25,日常账本,收入,咸鱼收入,,2.66,支付宝,,Java程序员阿斌手把手教学-IM项目实战课【聊天室
2025/01/29 07:59:01,日常账本,收入,红包,,2.03,微信钱包,,F-小舅的红包
2025/01/28 22:24:32,日常账本,收入,红包,,24.28,微信钱包,,F-爸的红包
2025/01/28 21:53:33,日常账本,收入,咸鱼收入,,2.66,支付宝,,Java程序员阿斌手把手教学-IM项目实战课【聊天室
2025/01/28 21:04:41,日常账本,收入,红包,,2.02,微信钱包,,微信红包-来自F-妈
2025/01/28 20:58:51,日常账本,收入,红包,,94.19,微信钱包,,F-大哥的红包
2025/01/28 20:57:44,日常账本,收入,红包,,7.84,微信钱包,,F-爸的红包
2025/01/28 20:55:13,日常账本,收入,红包,,25.21,微信钱包,,微信红包-来自不听不听我不听
2025/01/28 20:55:10,日常账本,支出,其它,,-200.0,微信钱包,,微信红包-发出群红包
2025/01/28 20:54:53,日常账本,收入,红包,,5.63,微信钱包,,微信红包-来自F-妈
2025/01/28 20:54:50,日常账本,收入,红包,,2.74,微信钱包,,微信红包-来自F-二妗子
2025/01/28 20:54:46,日常账本,收入,红包,,3.2,微信钱包,,微信红包-来自F-妈
2025/01/28 20:54:16,日常账本,收入,红包,,45.88,微信钱包,,F-妈的红包
2025/01/28 19:30:45,日常账本,收入,红包,,0.35,微信钱包,,微信红包-来自F-小舅
2025/01/28 19:12:49,日常账本,收入,红包,,3.89,微信钱包,,王家玉,18955772388的红包
2025/01/28 19:12:28,日常账本,收入,红包,,2.44,微信钱包,,王家玉,18955772388的红包
2025/01/27 18:15:44,日常账本,收入,火影租号,,7.0,微信钱包,,微信转账
2025/01/27 09:46:13,日常账本,支出,游戏,,-50.0,微信钱包,,收款方
2025/01/26 14:28:25,日常账本,收入,咸鱼收入,,2.66,支付宝,,Java程序员阿斌手把手教学-IM项目实战课【聊天室
2025/01/26 13:48:05,日常账本,转账,转账,,-2000.0,中信银行,,中信银行>微信钱包
2025/01/26 13:48:05,日常账本,转账,转账,,2000.0,微信钱包,,中信银行>微信钱包
2025/01/26 13:47:35,日常账本,收入,其他,,10.06,中信银行,,网盘推广
2025/01/26 09:36:03,日常账本,收入,咸鱼收入,,2.79,支付宝,,【GO语言实战项目】
2025/01/25 11:51:48,日常账本,支出,游戏,,-6.0,微信钱包,,60点券*1(为2**933购买)
2025/01/25 07:30:34,日常账本,收入,咸鱼收入,,2.85,支付宝,,#【Go语言微服务实战课程】&mdash;&mdash;开启微服务开发新征程！
2025/01/23 21:17:56,日常账本,支出,其它,,-3.8,微信钱包,,洗车券退钱
2025/01/23 21:17:46,日常账本,支出,其它,,-35.0,微信钱包,,洗车券退钱
2025/01/23 20:36:10,日常账本,支出,其它,,-35.0,微信钱包,,青春有约美发店
2025/01/23 19:29:56,日常账本,转账,转账,,-1000.0,中信银行,,中信银行>微信钱包
2025/01/23 19:29:56,日常账本,转账,转账,,1000.0,微信钱包,,中信银行>微信钱包
2025/01/23 19:29:44,日常账本,收入,工资,,3780.0,中信银行,,
2025/01/23 08:33:42,日常账本,收入,其他,,0.19,支付宝,,碰一下支付现金奖励
2025/01/22 22:12:06,日常账本,收入,咸鱼收入,,2.0,支付宝,,Go开发工程师全套资料，项目源码+视频教程，入门到高级全覆盖
2025/01/22 20:47:26,日常账本,收入,咸鱼收入,,2.0,支付宝,,尚硅谷java2024北京班线下完结课程(完结无密)
2025/01/22 20:17:11,日常账本,收入,咸鱼收入,,1.75,支付宝,,Go开发工程师全套资料，项目源码+视频教程，入门到高级全覆盖
2025/01/22 18:50:39,日常账本,收入,咸鱼收入,,1.3,支付宝,,超值分享！图灵课堂Java源码课件
2025/01/22 17:17:06,日常账本,收入,咸鱼收入,,1.3,支付宝,,超值分享！图灵课堂Java源码课件
2025/01/22 16:33:33,日常账本,收入,咸鱼收入,,1.3,支付宝,,超值分享！图灵课堂Java源码课件
2025/01/22 14:03:47,日常账本,收入,其他,,0.21,支付宝,,碰一下支付现金奖励
2025/01/22 08:00:00,日常账本,收入,其他,,0.29,支付宝,,碰一下支付现金奖励
2025/01/21 22:10:52,日常账本,支出,通讯,,-12.72,支付宝,,夸克会员
2025/01/21 19:16:36,日常账本,收入,咸鱼收入,,1.3,支付宝,,超值分享！图灵课堂Java源码课件
2025/01/21 16:26:29,日常账本,支出,游戏,,-6.0,微信钱包,,支付订单
2025/01/21 16:05:54,日常账本,收入,咸鱼收入,,1.3,支付宝,,【超值】黑马程序员大数据直播课-狂野大数据学习资料，全套
2025/01/21 14:40:55,日常账本,收入,其他,,0.23,支付宝,,碰一下支付现金奖励
2025/01/20 20:26:37,日常账本,收入,咸鱼收入,,1.3,支付宝,,超值分享！图灵课堂Java源码课件
2025/01/20 18:37:38,日常账本,收入,其他,,0.29,支付宝,,碰一下支付现金奖励
2025/01/20 17:53:50,日常账本,收入,其他,,38.8,支付宝,,退款-内外普洗2次7座(含)以内非营运车适用
2025/01/20 16:29:51,日常账本,收入,咸鱼收入,,1.3,支付宝,,超值分享！图灵课堂Java源码课件
2025/01/20 14:32:14,日常账本,收入,咸鱼收入,,2.0,支付宝,,Go开发工程师全套资料，项目源码+视频教程，入门到高级全覆盖
2025/01/20 10:28:05,日常账本,收入,其他,,0.29,支付宝,,碰一下支付现金奖励
2025/01/20 10:00:09,日常账本,收入,其他,,0.3,支付宝,,碰一下支付现金奖励
2025/01/20 08:43:40,日常账本,收入,咸鱼收入,,1.75,支付宝,,Go开发工程师全套资料，项目源码+视频教程，入门到高级全覆盖
2025/01/19 19:49:26,日常账本,收入,咸鱼收入,,1.3,支付宝,,超值分享！图灵课堂Java源码课件
2025/01/19 19:02:45,日常账本,收入,其他,,0.25,支付宝,,碰一下支付现金奖励
2025/01/19 17:23:29,日常账本,收入,咸鱼收入,,1.5,支付宝,,超值分享！图灵课堂Java源码课件
2025/01/19 15:57:51,日常账本,收入,其他,,0.22,支付宝,,碰一下支付现金奖励
2025/01/19 15:52:48,日常账本,支出,购物,,-666.33,中信银行,,手机还白条
2025/01/19 15:52:00,日常账本,转账,转账,,-348.86,微信钱包,,微信钱包>中信银行
2025/01/19 15:52:00,日常账本,转账,转账,,348.86,中信银行,,微信钱包>中信银行
2025/01/19 15:51:40,日常账本,支出,其它,,-0.01,支付宝,,杭州闲鱼信息技术有限公司
2025/01/19 15:49:24,日常账本,支出,餐饮,,-129.0,微信钱包,,必胜客
2025/01/19 15:00:08,日常账本,支出,餐饮,,-6.0,微信钱包,,烤肠
2025/01/19 12:52:02,日常账本,支出,其它,,-0.02,支付宝,,杭州闲鱼信息技术有限公司
2025/01/19 12:36:05,日常账本,收入,咸鱼收入,,2.79,支付宝,,【GO语言实战项目】
2025/01/19 11:04:13,日常账本,支出,饮品,,-5.22,支付宝,,友宝货柜
2025/01/19 09:18:31,日常账本,收入,其他,,0.25,支付宝,,碰一下支付现金奖励
2025/01/19 08:13:01,日常账本,收入,其他,,0.22,支付宝,,碰一下支付现金奖励
2025/01/19 08:05:40,日常账本,收入,其他,,0.27,支付宝,,碰一下支付现金奖励
2025/01/18 20:35:35,日常账本,收入,其他,,78.0,微信钱包,,火锅a钱
2025/01/18 20:35:35,日常账本,收入,其他,,78.0,微信钱包,,火锅a钱
2025/01/18 20:35:25,日常账本,收入,其他,,18.0,微信钱包,,黄焖鸡转钱
2025/01/18 20:28:52,日常账本,支出,餐饮,,-71.0,微信钱包,,电竞酒店a钱
2025/01/18 19:46:10,日常账本,收入,咸鱼收入,,3.0,支付宝,,Java进阶必备：从0到架构师全套资料合辑，10分钟课程，适
2025/01/18 19:41:43,日常账本,支出,餐饮,,-35.8,支付宝,,招牌单人餐小份黄焖鸡
2025/01/18 17:26:00,日常账本,收入,其他,,0.23,支付宝,,碰一下支付现金奖励
2025/01/18 11:48:16,日常账本,支出,餐饮,,-234.4,微信钱包,,牛肉火锅自助
2025/01/18 11:22:50,日常账本,支出,购物,,-1000.0,中信银行,,手机
2025/01/17 23:15:50,日常账本,收入,投入转出,,1000.12,中信银行,,
2025/01/17 21:57:22,日常账本,收入,咸鱼收入,,2.79,支付宝,,【GO语言实战项目】
2025/01/17 10:52:56,日常账本,收入,红包,,0.32,微信钱包,,
2025/01/17 10:03:53,日常账本,支出,服饰,,-559.0,微信钱包,,nike的dunk鞋
2025/01/16 23:34:57,日常账本,收入,咸鱼收入,,1.75,支付宝,,Go开发工程师全套资料，项目源码+视频教程，入门到高级全覆盖
2025/01/16 22:12:04,日常账本,收入,咸鱼收入,,1.5,支付宝,,超值分享！图灵课堂Java源码课件
2025/01/16 20:46:23,日常账本,收入,咸鱼收入,,3.0,支付宝,,Java程序员阿斌手把手教学-IM项目实战课【聊天室
2025/01/16 17:19:04,日常账本,收入,咸鱼收入,,1.75,支付宝,,【极客时间】MySQL实战45讲学习资料，超值分享！在数字化
2025/01/16 17:06:19,日常账本,收入,咸鱼收入,,3.0,支付宝,,3300套JAVA项目源码，项目设计必备！涵盖论文、答辩项目
2025/01/16 13:38:07,日常账本,收入,咸鱼收入,,2.79,支付宝,,【GO语言实战项目】
2025/01/16 13:22:54,日常账本,收入,咸鱼收入,,2.79,支付宝,,【GO语言实战项目】
2025/01/16 13:09:48,日常账本,收入,火影租号,,4.7,微信钱包,,
2025/01/16 10:52:39,日常账本,支出,其它,,-0.02,支付宝,,杭州闲鱼信息技术有限公司
2025/01/16 10:34:02,日常账本,收入,咸鱼收入,,2.79,支付宝,,【GO语言实战项目】
2025/01/16 10:32:51,日常账本,支出,其它,,-0.01,支付宝,,杭州闲鱼信息技术有限公司
2025/01/16 09:24:54,日常账本,收入,其他,,0.23,支付宝,,碰一下支付现金奖励
2025/01/16 08:07:57,日常账本,收入,其他,,0.22,支付宝,,碰一下支付现金奖励
2025/01/16 03:22:30,日常账本,收入,咸鱼收入,,2.0,支付宝,,Go开发工程师全套资料，项目源码+视频教程，入门到高级全覆盖
2025/01/15 18:46:29,日常账本,支出,其它,,-0.02,支付宝,,杭州闲鱼信息技术有限公司
2025/01/15 17:35:19,日常账本,收入,咸鱼收入,,3.0,支付宝,,【GO语言实战项目】
2025/01/15 15:36:34,日常账本,收入,咸鱼收入,,1.0,支付宝,,限时低价0.1折!只须一元!
2025/01/15 09:06:32,日常账本,收入,其他,,0.22,支付宝,,碰一下支付现金奖励
2025/01/14 18:45:20,日常账本,支出,投入,,-500.0,中信银行,,蚂蚁财富-申万宏源季季优选3个月滚动持有债券A-买入
2025/01/14 12:30:52,日常账本,收入,其他,,500.0,微信钱包,,网费报销
2025/01/14 12:14:15,日常账本,收入,其他,,0.27,支付宝,,碰一下支付现金奖励
2025/01/14 09:51:05,日常账本,收入,其他,,0.25,支付宝,,碰一下支付现金奖励
2025/01/14 08:47:44,日常账本,收入,其他,,0.23,支付宝,,碰一下支付现金奖励
2025/01/13 22:12:01,日常账本,收入,咸鱼收入,,0.51,支付宝,,尚硅谷java2024北京班线下完结课程(完结无密)
2025/01/13 18:30:48,日常账本,收入,其他,,0.25,支付宝,,碰一下支付现金奖励
2025/01/13 16:14:47,日常账本,支出,住房,网费,-499.0,微信钱包,,为尾号029029045320379充值500.0元
2025/01/13 15:51:21,日常账本,收入,其他,,0.22,支付宝,,碰一下支付现金奖励
2025/01/12 20:50:50,日常账本,收入,红包,,2.0,微信钱包,,
2025/01/12 20:50:41,日常账本,支出,餐饮,,-53.3,微信钱包,,串串
2025/01/12 17:25:26,日常账本,支出,饮品,,-3.87,支付宝,,京东便利店欧东征便利店
2025/01/12 17:22:55,日常账本,收入,其他,,0.27,支付宝,,碰一下支付现金奖励
2025/01/12 15:44:09,日常账本,收入,其他,,0.3,支付宝,,碰一下支付现金奖励
2025/01/12 10:19:42,日常账本,收入,其他,,0.27,支付宝,,碰一下支付现金奖励
2025/01/11 16:36:40,日常账本,收入,红包,,0.22,微信钱包,,JIMILIMITADA的红包
2025/01/11 16:28:11,日常账本,收入,其他,,0.32,支付宝,,碰一下支付现金奖励
2025/01/11 09:35:01,日常账本,收入,其他,,0.27,支付宝,,碰一下支付现金奖励
2025/01/10 16:48:34,日常账本,收入,其他,,0.29,支付宝,,碰一下支付现金奖励
2025/01/10 15:26:49,日常账本,收入,其他,,0.36,支付宝,,碰一下支付现金奖励
2025/01/10 11:23:06,日常账本,支出,投入,,-1000.0,中信银行,,腾安基金销售（深圳）有限公司
2025/01/10 09:55:02,日常账本,收入,火影租号,,13.58,微信钱包,,
2025/01/10 08:16:21,日常账本,收入,其他,,0.32,支付宝,,碰一下支付现金奖励
2025/01/09 22:07:14,日常账本,支出,其它,,-0.01,微信钱包,,心之易
2025/01/09 22:06:58,日常账本,支出,其它,,-0.01,微信钱包,,心之易
